Nivel de consistência; Data; Cota
1;2011-02-09;154
1;2011-02-01;152
1;2011-02-02;142
1;2011-02-03;150
1;2011-02-04;142
1;2011-02-05;140
1;2011-02-06;118
1;2011-02-07;144
1;2011-02-08;116
1;2011-02-09;128
1;2011-02-09;114
1;2011-02-09;114
1;2011-02-09;122
1;2011-02-09;110
1;2011-02-09;112
1;2011-02-09;104
1;2011-02-09;116
1;2011-02-09;106
1;2011-02-09;105
1;2011-02-09;106
1;2011-02-09;105
1;2011-02-09;98
1;2011-02-09;98
1;2011-02-09;106
1;2011-02-09;86
1;2011-02-09;100
1;2011-02-09;140
1;2011-02-09;115
1;2011-02-09;138
1;2011-02-01;147
1;2011-02-02;138
1;2011-02-03;134
1;2011-02-04;133
1;2011-02-05;145
1;2011-02-06;125
1;2011-02-07;119
1;2011-02-08;116
1;2011-02-09;129
1;2011-02-09;113
1;2011-02-09;106
1;2011-02-09;116
1;2011-02-09;106
1;2011-02-09;106
1;2011-02-09;105
1;2011-02-09;106
1;2011-02-09;102
1;2011-02-09;102
1;2011-02-09;107
1;2011-02-09;102
1;2011-02-09;99
1;2011-02-09;97
1;2011-02-09;96
1;2011-02-09;85
1;2011-02-09;100
1;2011-02-09;133
1;2011-02-09;112
1;2011-02-09;146
1;2011-01-01;647
1;2011-01-02;561
1;2011-01-03;514
1;2011-01-04;454
1;2011-01-05;379
1;2011-01-06;348
1;2011-01-07;346
1;2011-01-08;372
1;2011-01-09;347
1;2011-01-09;281
1;2011-01-09;256
1;2011-01-09;257
1;2011-01-09;242
1;2011-01-09;230
1;2011-01-09;241
1;2011-01-09;286
1;2011-01-09;305
1;2011-01-09;312
1;2011-01-09;289
1;2011-01-09;268
1;2011-01-09;234
1;2011-01-09;205
1;2011-01-09;195
1;2011-01-09;165
1;2011-01-09;168
1;2011-01-09;185
1;2011-01-09;161
1;2011-01-09;158
1;2011-01-09;156
1;2011-01-09;144
1;2011-01-09;148
1;2011-01-01;658
1;2011-01-02;578
1;2011-01-03;520
1;2011-01-04;462
1;2011-01-05;388
1;2011-01-06;356
1;2011-01-07;355
1;2011-01-08;372
1;2011-01-09;358
1;2011-01-09;292
1;2011-01-09;262
1;2011-01-09;258
1;2011-01-09;256
1;2011-01-09;224
1;2011-01-09;256
1;2011-01-09;284
1;2011-01-09;310
1;2011-01-09;324
1;2011-01-09;308
1;2011-01-09;286
1;2011-01-09;244
1;2011-01-09;218
1;2011-01-09;200
1;2011-01-09;170
1;2011-01-09;176
1;2011-01-09;194
1;2011-01-09;156
1;2011-01-09;166
1;2011-01-09;156
1;2011-01-09;148
1;2011-01-09;154
1;2011-01-01;636
1;2011-01-02;544
1;2011-01-03;508
1;2011-01-04;446
1;2011-01-05;370
1;2011-01-06;340
1;2011-01-07;336
1;2011-01-08;372
1;2011-01-09;335
1;2011-01-09;270
1;2011-01-09;250
1;2011-01-09;256
1;2011-01-09;228
1;2011-01-09;235
1;2011-01-09;225
1;2011-01-09;288
1;2011-01-09;300
1;2011-01-09;299
1;2011-01-09;270
1;2011-01-09;250
1;2011-01-09;224
1;2011-01-09;192
1;2011-01-09;190
1;2011-01-09;160
1;2011-01-09;160
1;2011-01-09;176
1;2011-01-09;166
1;2011-01-09;150
1;2011-01-09;156
1;2011-01-09;140
1;2011-01-09;142
1;2010-12-01;244
1;2010-12-02;203
1;2010-12-03;158
1;2010-12-04;186
1;2010-12-05;238
1;2010-12-06;236
1;2010-12-07;244
1;2010-12-08;282
1;2010-12-09;268
1;2010-12-09;310
1;2010-12-09;280
1;2010-12-09;216
1;2010-12-09;216
1;2010-12-09;174
1;2010-12-09;166
1;2010-12-09;194
1;2010-12-09;174
1;2010-12-09;272
1;2010-12-09;253
1;2010-12-09;200
1;2010-12-09;210
1;2010-12-09;150
1;2010-12-09;124
1;2010-12-09;138
1;2010-12-09;152
1;2010-12-09;172
1;2010-12-09;290
1;2010-12-09;368
1;2010-12-09;480
1;2010-12-09;616
1;2010-12-09;-999
1;2010-12-01;239
1;2010-12-02;202
1;2010-12-03;165
1;2010-12-04;164
1;2010-12-05;198
1;2010-12-06;234
1;2010-12-07;249
1;2010-12-08;282
1;2010-12-09;290
1;2010-12-09;321
1;2010-12-09;276
1;2010-12-09;233
1;2010-12-09;218
1;2010-12-09;182
1;2010-12-09;168
1;2010-12-09;176
1;2010-12-09;173
1;2010-12-09;263
1;2010-12-09;258
1;2010-12-09;208
1;2010-12-09;194
1;2010-12-09;150
1;2010-12-09;127
1;2010-12-09;144
1;2010-12-09;150
1;2010-12-09;168
1;2010-12-09;257
1;2010-12-09;370
1;2010-12-09;456
1;2010-12-09;588
1;2010-12-09;-999
1;2010-12-01;234
1;2010-12-02;200
1;2010-12-03;172
1;2010-12-04;142
1;2010-12-05;158
1;2010-12-06;232
1;2010-12-07;254
1;2010-12-08;282
1;2010-12-09;311
1;2010-12-09;332
1;2010-12-09;272
1;2010-12-09;250
1;2010-12-09;220
1;2010-12-09;190
1;2010-12-09;169
1;2010-12-09;158
1;2010-12-09;172
1;2010-12-09;253
1;2010-12-09;262
1;2010-12-09;215
1;2010-12-09;178
1;2010-12-09;150
1;2010-12-09;130
1;2010-12-09;150
1;2010-12-09;148
1;2010-12-09;164
1;2010-12-09;224
1;2010-12-09;372
1;2010-12-09;432
1;2010-12-09;560
1;2010-12-09;688
1;2010-11-01;89
1;2010-11-02;140
1;2010-11-03;135
1;2010-11-04;145
1;2010-11-05;180
1;2010-11-06;164
1;2010-11-07;197
1;2010-11-08;235
1;2010-11-09;185
1;2010-11-09;177
1;2010-11-09;179
1;2010-11-09;164
1;2010-11-09;156
1;2010-11-09;160
1;2010-11-09;174
1;2010-11-09;171
1;2010-11-09;161
1;2010-11-09;139
1;2010-11-09;161
1;2010-11-09;152
1;2010-11-09;159
1;2010-11-09;161
1;2010-11-09;166
1;2010-11-09;176
1;2010-11-09;243
1;2010-11-09;253
1;2010-11-09;300
1;2010-11-09;296
1;2010-11-09;279
1;2010-11-09;273
1;2010-11-01;94
1;2010-11-02;134
1;2010-11-03;136
1;2010-11-04;158
1;2010-11-05;165
1;2010-11-06;160
1;2010-11-07;164
1;2010-11-08;241
1;2010-11-09;200
1;2010-11-09;178
1;2010-11-09;168
1;2010-11-09;170
1;2010-11-09;156
1;2010-11-09;160
1;2010-11-09;178
1;2010-11-09;172
1;2010-11-09;162
1;2010-11-09;144
1;2010-11-09;162
1;2010-11-09;148
1;2010-11-09;158
1;2010-11-09;160
1;2010-11-09;155
1;2010-11-09;182
1;2010-11-09;224
1;2010-11-09;262
1;2010-11-09;301
1;2010-11-09;308
1;2010-11-09;275
1;2010-11-09;250
1;2010-11-01;84
1;2010-11-02;145
1;2010-11-03;134
1;2010-11-04;131
1;2010-11-05;194
1;2010-11-06;167
1;2010-11-07;230
1;2010-11-08;228
1;2010-11-09;170
1;2010-11-09;176
1;2010-11-09;190
1;2010-11-09;158
1;2010-11-09;156
1;2010-11-09;160
1;2010-11-09;170
1;2010-11-09;170
1;2010-11-09;160
1;2010-11-09;134
1;2010-11-09;160
1;2010-11-09;156
1;2010-11-09;160
1;2010-11-09;162
1;2010-11-09;177
1;2010-11-09;170
1;2010-11-09;261
1;2010-11-09;244
1;2010-11-09;298
1;2010-11-09;284
1;2010-11-09;283
1;2010-11-09;296
1;2010-10-01;53
1;2010-10-02;53
1;2010-10-03;63
1;2010-10-04;67
1;2010-10-05;69
1;2010-10-06;95
1;2010-10-07;90
1;2010-10-08;76
1;2010-10-09;63
1;2010-10-09;65
1;2010-10-09;80
1;2010-10-09;72
1;2010-10-09;75
1;2010-10-09;71
1;2010-10-09;74
1;2010-10-09;60
1;2010-10-09;69
1;2010-10-09;72
1;2010-10-09;73
1;2010-10-09;67
1;2010-10-09;74
1;2010-10-09;72
1;2010-10-09;98
1;2010-10-09;90
1;2010-10-09;83
1;2010-10-09;75
1;2010-10-09;89
1;2010-10-09;97
1;2010-10-09;104
1;2010-10-09;88
1;2010-10-09;90
1;2010-10-01;55
1;2010-10-02;51
1;2010-10-03;64
1;2010-10-04;65
1;2010-10-05;66
1;2010-10-06;94
1;2010-10-07;90
1;2010-10-08;74
1;2010-10-09;62
1;2010-10-09;63
1;2010-10-09;90
1;2010-10-09;70
1;2010-10-09;80
1;2010-10-09;72
1;2010-10-09;76
1;2010-10-09;63
1;2010-10-09;72
1;2010-10-09;76
1;2010-10-09;78
1;2010-10-09;76
1;2010-10-09;80
1;2010-10-09;68
1;2010-10-09;92
1;2010-10-09;90
1;2010-10-09;80
1;2010-10-09;68
1;2010-10-09;91
1;2010-10-09;100
1;2010-10-09;102
1;2010-10-09;90
1;2010-10-09;92
1;2010-10-01;50
1;2010-10-02;55
1;2010-10-03;62
1;2010-10-04;68
1;2010-10-05;71
1;2010-10-06;96
1;2010-10-07;90
1;2010-10-08;78
1;2010-10-09;64
1;2010-10-09;66
1;2010-10-09;70
1;2010-10-09;74
1;2010-10-09;70
1;2010-10-09;70
1;2010-10-09;71
1;2010-10-09;56
1;2010-10-09;65
1;2010-10-09;68
1;2010-10-09;67
1;2010-10-09;57
1;2010-10-09;68
1;2010-10-09;75
1;2010-10-09;104
1;2010-10-09;90
1;2010-10-09;86
1;2010-10-09;82
1;2010-10-09;86
1;2010-10-09;93
1;2010-10-09;105
1;2010-10-09;86
1;2010-10-09;87
1;2010-09-01;68
1;2010-09-02;60
1;2010-09-03;58
1;2010-09-04;56
1;2010-09-05;57
1;2010-09-06;62
1;2010-09-07;62
1;2010-09-08;60
1;2010-09-09;61
1;2010-09-09;56
1;2010-09-09;51
1;2010-09-09;55
1;2010-09-09;54
1;2010-09-09;56
1;2010-09-09;56
1;2010-09-09;52
1;2010-09-09;53
1;2010-09-09;55
1;2010-09-09;54
1;2010-09-09;53
1;2010-09-09;48
1;2010-09-09;51
1;2010-09-09;50
1;2010-09-09;54
1;2010-09-09;51
1;2010-09-09;49
1;2010-09-09;44
1;2010-09-09;43
1;2010-09-09;53
1;2010-09-09;52
1;2010-09-01;72
1;2010-09-02;62
1;2010-09-03;57
1;2010-09-04;56
1;2010-09-05;58
1;2010-09-06;60
1;2010-09-07;62
1;2010-09-08;58
1;2010-09-09;64
1;2010-09-09;59
1;2010-09-09;52
1;2010-09-09;54
1;2010-09-09;54
1;2010-09-09;55
1;2010-09-09;58
1;2010-09-09;54
1;2010-09-09;60
1;2010-09-09;55
1;2010-09-09;56
1;2010-09-09;54
1;2010-09-09;50
1;2010-09-09;50
1;2010-09-09;55
1;2010-09-09;52
1;2010-09-09;52
1;2010-09-09;50
1;2010-09-09;48
1;2010-09-09;42
1;2010-09-09;54
1;2010-09-09;50
1;2010-09-01;64
1;2010-09-02;58
1;2010-09-03;58
1;2010-09-04;56
1;2010-09-05;56
1;2010-09-06;64
1;2010-09-07;61
1;2010-09-08;62
1;2010-09-09;58
1;2010-09-09;53
1;2010-09-09;50
1;2010-09-09;56
1;2010-09-09;54
1;2010-09-09;56
1;2010-09-09;53
1;2010-09-09;50
1;2010-09-09;46
1;2010-09-09;54
1;2010-09-09;52
1;2010-09-09;52
1;2010-09-09;45
1;2010-09-09;52
1;2010-09-09;44
1;2010-09-09;55
1;2010-09-09;50
1;2010-09-09;47
1;2010-09-09;40
1;2010-09-09;44
1;2010-09-09;52
1;2010-09-09;54
1;2010-08-01;79
1;2010-08-02;78
1;2010-08-03;77
1;2010-08-04;70
1;2010-08-05;76
1;2010-08-06;68
1;2010-08-07;75
1;2010-08-08;70
1;2010-08-09;70
1;2010-08-09;68
1;2010-08-09;74
1;2010-08-09;70
1;2010-08-09;78
1;2010-08-09;67
1;2010-08-09;69
1;2010-08-09;67
1;2010-08-09;69
1;2010-08-09;71
1;2010-08-09;65
1;2010-08-09;60
1;2010-08-09;65
1;2010-08-09;64
1;2010-08-09;65
1;2010-08-09;63
1;2010-08-09;68
1;2010-08-09;63
1;2010-08-09;63
1;2010-08-09;64
1;2010-08-09;63
1;2010-08-09;62
1;2010-08-09;63
1;2010-08-01;80
1;2010-08-02;76
1;2010-08-03;80
1;2010-08-04;76
1;2010-08-05;74
1;2010-08-06;72
1;2010-08-07;78
1;2010-08-08;78
1;2010-08-09;75
1;2010-08-09;72
1;2010-08-09;78
1;2010-08-09;71
1;2010-08-09;82
1;2010-08-09;68
1;2010-08-09;69
1;2010-08-09;68
1;2010-08-09;70
1;2010-08-09;70
1;2010-08-09;67
1;2010-08-09;60
1;2010-08-09;64
1;2010-08-09;64
1;2010-08-09;66
1;2010-08-09;65
1;2010-08-09;69
1;2010-08-09;65
1;2010-08-09;64
1;2010-08-09;65
1;2010-08-09;62
1;2010-08-09;68
1;2010-08-09;66
1;2010-08-01;78
1;2010-08-02;80
1;2010-08-03;74
1;2010-08-04;63
1;2010-08-05;78
1;2010-08-06;64
1;2010-08-07;72
1;2010-08-08;62
1;2010-08-09;64
1;2010-08-09;63
1;2010-08-09;70
1;2010-08-09;69
1;2010-08-09;74
1;2010-08-09;66
1;2010-08-09;69
1;2010-08-09;66
1;2010-08-09;68
1;2010-08-09;71
1;2010-08-09;62
1;2010-08-09;60
1;2010-08-09;66
1;2010-08-09;64
1;2010-08-09;63
1;2010-08-09;60
1;2010-08-09;67
1;2010-08-09;60
1;2010-08-09;61
1;2010-08-09;63
1;2010-08-09;64
1;2010-08-09;56
1;2010-08-09;60
1;2010-07-01;96
1;2010-07-02;92
1;2010-07-03;98
1;2010-07-04;96
1;2010-07-05;90
1;2010-07-06;88
1;2010-07-07;87
1;2010-07-08;88
1;2010-07-09;90
1;2010-07-09;93
1;2010-07-09;96
1;2010-07-09;94
1;2010-07-09;98
1;2010-07-09;96
1;2010-07-09;86
1;2010-07-09;92
1;2010-07-09;96
1;2010-07-09;92
1;2010-07-09;94
1;2010-07-09;90
1;2010-07-09;84
1;2010-07-09;86
1;2010-07-09;86
1;2010-07-09;84
1;2010-07-09;85
1;2010-07-09;82
1;2010-07-09;82
1;2010-07-09;86
1;2010-07-09;88
1;2010-07-09;86
1;2010-07-09;82
1;2010-07-01;88
1;2010-07-02;84
1;2010-07-03;93
1;2010-07-04;86
1;2010-07-05;84
1;2010-07-06;85
1;2010-07-07;82
1;2010-07-08;84
1;2010-07-09;86
1;2010-07-09;83
1;2010-07-09;85
1;2010-07-09;84
1;2010-07-09;86
1;2010-07-09;84
1;2010-07-09;83
1;2010-07-09;91
1;2010-07-09;80
1;2010-07-09;82
1;2010-07-09;86
1;2010-07-09;88
1;2010-07-09;80
1;2010-07-09;80
1;2010-07-09;82
1;2010-07-09;78
1;2010-07-09;77
1;2010-07-09;74
1;2010-07-09;75
1;2010-07-09;88
1;2010-07-09;80
1;2010-07-09;78
1;2010-07-09;80
1;2010-07-01;92
1;2010-07-02;88
1;2010-07-03;96
1;2010-07-04;91
1;2010-07-05;87
1;2010-07-06;87
1;2010-07-07;85
1;2010-07-08;86
1;2010-07-09;88
1;2010-07-09;88
1;2010-07-09;91
1;2010-07-09;89
1;2010-07-09;92
1;2010-07-09;90
1;2010-07-09;85
1;2010-07-09;92
1;2010-07-09;88
1;2010-07-09;87
1;2010-07-09;90
1;2010-07-09;89
1;2010-07-09;82
1;2010-07-09;83
1;2010-07-09;84
1;2010-07-09;81
1;2010-07-09;81
1;2010-07-09;78
1;2010-07-09;79
1;2010-07-09;87
1;2010-07-09;84
1;2010-07-09;82
1;2010-07-09;81
1;2010-06-01;117
1;2010-06-02;116
1;2010-06-03;114
1;2010-06-04;106
1;2010-06-05;118
1;2010-06-06;116
1;2010-06-07;115
1;2010-06-08;102
1;2010-06-09;106
1;2010-06-09;100
1;2010-06-09;104
1;2010-06-09;115
1;2010-06-09;110
1;2010-06-09;104
1;2010-06-09;106
1;2010-06-09;108
1;2010-06-09;102
1;2010-06-09;94
1;2010-06-09;98
1;2010-06-09;100
1;2010-06-09;98
1;2010-06-09;94
1;2010-06-09;96
1;2010-06-09;98
1;2010-06-09;96
1;2010-06-09;90
1;2010-06-09;88
1;2010-06-09;90
1;2010-06-09;92
1;2010-06-09;94
1;2010-06-01;116
1;2010-06-02;115
1;2010-06-03;108
1;2010-06-04;95
1;2010-06-05;98
1;2010-06-06;100
1;2010-06-07;98
1;2010-06-08;90
1;2010-06-09;110
1;2010-06-09;98
1;2010-06-09;100
1;2010-06-09;98
1;2010-06-09;88
1;2010-06-09;106
1;2010-06-09;88
1;2010-06-09;86
1;2010-06-09;96
1;2010-06-09;84
1;2010-06-09;95
1;2010-06-09;90
1;2010-06-09;88
1;2010-06-09;82
1;2010-06-09;86
1;2010-06-09;88
1;2010-06-09;92
1;2010-06-09;84
1;2010-06-09;83
1;2010-06-09;86
1;2010-06-09;84
1;2010-06-09;83
1;2010-06-01;117
1;2010-06-02;116
1;2010-06-03;111
1;2010-06-04;101
1;2010-06-05;108
1;2010-06-06;108
1;2010-06-07;107
1;2010-06-08;96
1;2010-06-09;108
1;2010-06-09;99
1;2010-06-09;102
1;2010-06-09;107
1;2010-06-09;99
1;2010-06-09;105
1;2010-06-09;97
1;2010-06-09;97
1;2010-06-09;99
1;2010-06-09;89
1;2010-06-09;97
1;2010-06-09;95
1;2010-06-09;93
1;2010-06-09;88
1;2010-06-09;91
1;2010-06-09;93
1;2010-06-09;94
1;2010-06-09;87
1;2010-06-09;86
1;2010-06-09;88
1;2010-06-09;88
1;2010-06-09;89
1;2010-05-01;102
1;2010-05-02;126
1;2010-05-03;105
1;2010-05-04;116
1;2010-05-05;120
1;2010-05-06;111
1;2010-05-07;110
1;2010-05-08;100
1;2010-05-09;106
1;2010-05-09;118
1;2010-05-09;134
1;2010-05-09;118
1;2010-05-09;122
1;2010-05-09;126
1;2010-05-09;114
1;2010-05-09;118
1;2010-05-09;126
1;2010-05-09;130
1;2010-05-09;104
1;2010-05-09;105
1;2010-05-09;106
1;2010-05-09;100
1;2010-05-09;110
1;2010-05-09;108
1;2010-05-09;132
1;2010-05-09;131
1;2010-05-09;120
1;2010-05-09;114
1;2010-05-09;112
1;2010-05-09;110
1;2010-05-09;98
1;2010-05-01;110
1;2010-05-02;118
1;2010-05-03;122
1;2010-05-04;126
1;2010-05-05;124
1;2010-05-06;112
1;2010-05-07;108
1;2010-05-08;108
1;2010-05-09;110
1;2010-05-09;111
1;2010-05-09;118
1;2010-05-09;128
1;2010-05-09;122
1;2010-05-09;122
1;2010-05-09;144
1;2010-05-09;122
1;2010-05-09;140
1;2010-05-09;118
1;2010-05-09;118
1;2010-05-09;115
1;2010-05-09;118
1;2010-05-09;118
1;2010-05-09;119
1;2010-05-09;120
1;2010-05-09;130
1;2010-05-09;138
1;2010-05-09;132
1;2010-05-09;120
1;2010-05-09;118
1;2010-05-09;111
1;2010-05-09;108
1;2010-05-01;106
1;2010-05-02;122
1;2010-05-03;114
1;2010-05-04;121
1;2010-05-05;122
1;2010-05-06;112
1;2010-05-07;109
1;2010-05-08;104
1;2010-05-09;108
1;2010-05-09;115
1;2010-05-09;126
1;2010-05-09;123
1;2010-05-09;122
1;2010-05-09;124
1;2010-05-09;129
1;2010-05-09;120
1;2010-05-09;133
1;2010-05-09;124
1;2010-05-09;111
1;2010-05-09;110
1;2010-05-09;112
1;2010-05-09;109
1;2010-05-09;115
1;2010-05-09;114
1;2010-05-09;131
1;2010-05-09;135
1;2010-05-09;126
1;2010-05-09;117
1;2010-05-09;115
1;2010-05-09;111
1;2010-05-09;103
1;2010-04-01;120
1;2010-04-02;140
1;2010-04-03;140
1;2010-04-04;160
1;2010-04-05;202
1;2010-04-06;173
1;2010-04-07;181
1;2010-04-08;193
1;2010-04-09;252
1;2010-04-09;198
1;2010-04-09;211
1;2010-04-09;159
1;2010-04-09;164
1;2010-04-09;144
1;2010-04-09;140
1;2010-04-09;126
1;2010-04-09;110
1;2010-04-09;130
1;2010-04-09;124
1;2010-04-09;121
1;2010-04-09;124
1;2010-04-09;123
1;2010-04-09;111
1;2010-04-09;118
1;2010-04-09;120
1;2010-04-09;114
1;2010-04-09;108
1;2010-04-09;103
1;2010-04-09;115
1;2010-04-09;120
1;2010-04-01;117
1;2010-04-02;119
1;2010-04-03;120
1;2010-04-04;163
1;2010-04-05;164
1;2010-04-06;170
1;2010-04-07;190
1;2010-04-08;212
1;2010-04-09;228
1;2010-04-09;220
1;2010-04-09;200
1;2010-04-09;149
1;2010-04-09;141
1;2010-04-09;144
1;2010-04-09;128
1;2010-04-09;133
1;2010-04-09;126
1;2010-04-09;137
1;2010-04-09;121
1;2010-04-09;120
1;2010-04-09;113
1;2010-04-09;114
1;2010-04-09;103
1;2010-04-09;108
1;2010-04-09;113
1;2010-04-09;109
1;2010-04-09;118
1;2010-04-09;108
1;2010-04-09;107
1;2010-04-09;108
1;2010-04-01;119
1;2010-04-02;130
1;2010-04-03;130
1;2010-04-04;162
1;2010-04-05;183
1;2010-04-06;172
1;2010-04-07;186
1;2010-04-08;203
1;2010-04-09;240
1;2010-04-09;209
1;2010-04-09;206
1;2010-04-09;154
1;2010-04-09;153
1;2010-04-09;144
1;2010-04-09;134
1;2010-04-09;130
1;2010-04-09;118
1;2010-04-09;134
1;2010-04-09;123
1;2010-04-09;121
1;2010-04-09;119
1;2010-04-09;119
1;2010-04-09;107
1;2010-04-09;113
1;2010-04-09;117
1;2010-04-09;112
1;2010-04-09;113
1;2010-04-09;106
1;2010-04-09;111
1;2010-04-09;114
1;2010-03-01;114
1;2010-03-02;110
1;2010-03-03;128
1;2010-03-04;130
1;2010-03-05;190
1;2010-03-06;250
1;2010-03-07;260
1;2010-03-08;220
1;2010-03-09;196
1;2010-03-09;180
1;2010-03-09;172
1;2010-03-09;180
1;2010-03-09;152
1;2010-03-09;150
1;2010-03-09;150
1;2010-03-09;130
1;2010-03-09;128
1;2010-03-09;166
1;2010-03-09;153
1;2010-03-09;160
1;2010-03-09;160
1;2010-03-09;158
1;2010-03-09;154
1;2010-03-09;160
1;2010-03-09;154
1;2010-03-09;180
1;2010-03-09;158
1;2010-03-09;153
1;2010-03-09;146
1;2010-03-09;120
1;2010-03-09;112
1;2010-03-01;118
1;2010-03-02;110
1;2010-03-03;138
1;2010-03-04;125
1;2010-03-05;200
1;2010-03-06;248
1;2010-03-07;260
1;2010-03-08;200
1;2010-03-09;220
1;2010-03-09;224
1;2010-03-09;196
1;2010-03-09;170
1;2010-03-09;160
1;2010-03-09;124
1;2010-03-09;130
1;2010-03-09;140
1;2010-03-09;136
1;2010-03-09;140
1;2010-03-09;148
1;2010-03-09;148
1;2010-03-09;140
1;2010-03-09;140
1;2010-03-09;138
1;2010-03-09;138
1;2010-03-09;157
1;2010-03-09;195
1;2010-03-09;141
1;2010-03-09;150
1;2010-03-09;134
1;2010-03-09;147
1;2010-03-09;120
1;2010-03-01;116
1;2010-03-02;110
1;2010-03-03;133
1;2010-03-04;128
1;2010-03-05;195
1;2010-03-06;249
1;2010-03-07;260
1;2010-03-08;210
1;2010-03-09;208
1;2010-03-09;202
1;2010-03-09;184
1;2010-03-09;175
1;2010-03-09;156
1;2010-03-09;137
1;2010-03-09;140
1;2010-03-09;135
1;2010-03-09;132
1;2010-03-09;153
1;2010-03-09;151
1;2010-03-09;154
1;2010-03-09;150
1;2010-03-09;149
1;2010-03-09;146
1;2010-03-09;149
1;2010-03-09;156
1;2010-03-09;188
1;2010-03-09;150
1;2010-03-09;152
1;2010-03-09;140
1;2010-03-09;134
1;2010-03-09;116
1;2010-02-01;128
1;2010-02-02;132
1;2010-02-03;118
1;2010-02-04;116
1;2010-02-05;118
1;2010-02-06;124
1;2010-02-07;106
1;2010-02-08;108
1;2010-02-09;106
1;2010-02-09;108
1;2010-02-09;110
1;2010-02-09;98
1;2010-02-09;106
1;2010-02-09;106
1;2010-02-09;104
1;2010-02-09;106
1;2010-02-09;120
1;2010-02-09;110
1;2010-02-09;106
1;2010-02-09;114
1;2010-02-09;104
1;2010-02-09;110
1;2010-02-09;94
1;2010-02-09;102
1;2010-02-09;104
1;2010-02-09;100
1;2010-02-09;102
1;2010-02-09;100
1;2010-02-01;116
1;2010-02-02;116
1;2010-02-03;117
1;2010-02-04;116
1;2010-02-05;104
1;2010-02-06;106
1;2010-02-07;100
1;2010-02-08;118
1;2010-02-09;90
1;2010-02-09;126
1;2010-02-09;86
1;2010-02-09;120
1;2010-02-09;90
1;2010-02-09;106
1;2010-02-09;100
1;2010-02-09;88
1;2010-02-09;86
1;2010-02-09;78
1;2010-02-09;96
1;2010-02-09;104
1;2010-02-09;86
1;2010-02-09;94
1;2010-02-09;110
1;2010-02-09;90
1;2010-02-09;100
1;2010-02-09;80
1;2010-02-09;91
1;2010-02-09;86
1;2010-02-01;122
1;2010-02-02;124
1;2010-02-03;118
1;2010-02-04;116
1;2010-02-05;111
1;2010-02-06;115
1;2010-02-07;103
1;2010-02-08;113
1;2010-02-09;98
1;2010-02-09;117
1;2010-02-09;98
1;2010-02-09;109
1;2010-02-09;98
1;2010-02-09;106
1;2010-02-09;102
1;2010-02-09;97
1;2010-02-09;103
1;2010-02-09;94
1;2010-02-09;101
1;2010-02-09;109
1;2010-02-09;95
1;2010-02-09;102
1;2010-02-09;102
1;2010-02-09;96
1;2010-02-09;102
1;2010-02-09;90
1;2010-02-09;97
1;2010-02-09;93
1;2010-01-01;320
1;2010-01-02;341
1;2010-01-03;340
1;2010-01-04;386
1;2010-01-05;297
1;2010-01-06;252
1;2010-01-07;228
1;2010-01-08;196
1;2010-01-09;204
1;2010-01-09;210
1;2010-01-09;222
1;2010-01-09;180
1;2010-01-09;189
1;2010-01-09;172
1;2010-01-09;168
1;2010-01-09;150
1;2010-01-09;150
1;2010-01-09;180
1;2010-01-09;140
1;2010-01-09;152
1;2010-01-09;153
1;2010-01-09;142
1;2010-01-09;148
1;2010-01-09;152
1;2010-01-09;154
1;2010-01-09;120
1;2010-01-09;138
1;2010-01-09;130
1;2010-01-09;132
1;2010-01-09;132
1;2010-01-09;122
1;2010-01-01;326
1;2010-01-02;336
1;2010-01-03;348
1;2010-01-04;346
1;2010-01-05;282
1;2010-01-06;240
1;2010-01-07;216
1;2010-01-08;208
1;2010-01-09;238
1;2010-01-09;202
1;2010-01-09;188
1;2010-01-09;186
1;2010-01-09;171
1;2010-01-09;163
1;2010-01-09;156
1;2010-01-09;146
1;2010-01-09;148
1;2010-01-09;130
1;2010-01-09;154
1;2010-01-09;154
1;2010-01-09;148
1;2010-01-09;148
1;2010-01-09;132
1;2010-01-09;140
1;2010-01-09;126
1;2010-01-09;138
1;2010-01-09;144
1;2010-01-09;138
1;2010-01-09;142
1;2010-01-09;130
1;2010-01-09;140
1;2010-01-01;323
1;2010-01-02;339
1;2010-01-03;344
1;2010-01-04;366
1;2010-01-05;290
1;2010-01-06;246
1;2010-01-07;222
1;2010-01-08;202
1;2010-01-09;221
1;2010-01-09;206
1;2010-01-09;205
1;2010-01-09;183
1;2010-01-09;180
1;2010-01-09;168
1;2010-01-09;162
1;2010-01-09;148
1;2010-01-09;149
1;2010-01-09;155
1;2010-01-09;147
1;2010-01-09;153
1;2010-01-09;151
1;2010-01-09;145
1;2010-01-09;140
1;2010-01-09;146
1;2010-01-09;140
1;2010-01-09;129
1;2010-01-09;141
1;2010-01-09;134
1;2010-01-09;137
1;2010-01-09;131
1;2010-01-09;131
1;2009-12-01;127
1;2009-12-02;125
1;2009-12-03;159
1;2009-12-04;194
1;2009-12-05;196
1;2009-12-06;276
1;2009-12-07;379
1;2009-12-08;422
1;2009-12-09;394
1;2009-12-09;336
1;2009-12-09;283
1;2009-12-09;273
1;2009-12-09;226
1;2009-12-09;218
1;2009-12-09;188
1;2009-12-09;220
1;2009-12-09;231
1;2009-12-09;246
1;2009-12-09;242
1;2009-12-09;217
1;2009-12-09;223
1;2009-12-09;242
1;2009-12-09;213
1;2009-12-09;193
1;2009-12-09;193
1;2009-12-09;177
